county,precinct,office,district,party,candidate,votes
Autauga,,Dukakis(D),,DEM,Dukakis,3667
Autauga,,Paul(L),,LIB,Paul,143
Autauga,,Bush(R),,REP,Bush,7828
Autauga,,Fulani(I),,IND,Fulani,7
Autauga,,Warren(I),,IND,Warren,6
Autauga,,Winn(I),,IND,Winn,3
Baldwin,,Dukakis(D),,DEM,Dukakis,9271
Baldwin,,Paul(L),,LIB,Paul,336
Baldwin,,Bush(R),,REP,Bush,25933
Baldwin,,Fulani(I),,IND,Fulani,21
Baldwin,,Warren(I),,IND,Warren,18
Baldwin,,Winn(I),,IND,Winn,19
Barbour,,Dukakis(D),,DEM,Dukakis,3836
Barbour,,Paul(L),,LIB,Paul,83
Barbour,,Bush(R),,REP,Bush,4958
Barbour,,Fulani(I),,IND,Fulani,11
Barbour,,Warren(I),,IND,Warren,6
Barbour,,Winn(I),,IND,Winn,5
Bibb,,Dukakis(D),,DEM,Dukakis,2244
Bibb,,Paul(L),,LIB,Paul,7
Bibb,,Bush(R),,REP,Bush,2885
Bibb,,Fulani(I),,IND,Fulani,2
Bibb,,Warren(I),,IND,Warren,6
Bibb,,Winn(I),,IND,Winn,2
Blount,,Dukakis(D),,DEM,Dukakis,4485
Blount,,Paul(L),,LIB,Paul,294
Blount,,Bush(R),,REP,Bush,8754
Blount,,Fulani(I),,IND,Fulani,5
Blount,,Warren(I),,IND,Warren,6
Blount,,Winn(I),,IND,Winn,4
Bullock,,Dukakis(D),,DEM,Dukakis,3122
Bullock,,Paul(L),,LIB,Paul,24
Bullock,,Bush(R),,REP,Bush,1421
Bullock,,Fulani(I),,IND,Fulani,8
Bullock,,Warren(I),,IND,Warren,3
Bullock,,Winn(I),,IND,Winn,6
Butler,,Dukakis(D),,DEM,Dukakis,3465
Butler,,Paul(L),,LIB,Paul,61
Butler,,Bush(R),,REP,Bush,3923
Butler,,Fulani(I),,IND,Fulani,7
Butler,,Warren(I),,IND,Warren,2
Butler,,Winn(I),,IND,Winn,1
Calhoun,,Dukakis(D),,DEM,Dukakis,12451
Calhoun,,Paul(L),,LIB,Paul,360
Calhoun,,Bush(R),,REP,Bush,19806
Calhoun,,Fulani(I),,IND,Fulani,1325
Calhoun,,Warren(I),,IND,Warren,19
Calhoun,,Winn(I),,IND,Winn,7
Chambers,,Dukakis(D),,DEM,Dukakis,5103
Chambers,,Paul(L),,LIB,Paul,115
Chambers,,Bush(R),,REP,Bush,7694
Chambers,,Fulani(I),,IND,Fulani,21
Chambers,,Warren(I),,IND,Warren,11
Chambers,,Winn(I),,IND,Winn,12
Cherokee,,Dukakis(D),,DEM,Dukakis,3176
Cherokee,,Paul(L),,LIB,Paul,48
Cherokee,,Bush(R),,REP,Bush,2868
Cherokee,,Fulani(I),,IND,Fulani,1
Cherokee,,Warren(I),,IND,Warren,2
Cherokee,,Winn(I),,IND,Winn,6
Chilton,,Dukakis(D),,DEM,Dukakis,3820
Chilton,,Paul(L),,LIB,Paul,26
Chilton,,Bush(R),,REP,Bush,8761
Chilton,,Fulani(I),,IND,Fulani,12
Chilton,,Warren(I),,IND,Warren,2
