county,office,district,party,candidate,votes
Autauga,Attorney General,,REP,Jay Mitchell,3134
Autauga,Attorney General,,REP,Katherine Robertson,2709
Autauga,Attorney General,,REP,Pamela L. Casey,1721
Autauga,Autauga County Sheriff,,REP,Kevin McNatt,861
Autauga,Autauga County Sheriff,,REP,Mark B. Harrell,3739
Autauga,Autauga County Sheriff,,REP,Nicholas Cognasi,215
Autauga,Autauga County Sheriff,,REP,Ty Thompson,3121
Autauga,"Circuit Court Judge, 19th Judicial Circuit, Place No. 5",,REP,Ali Patterson,589
Autauga,"Circuit Court Judge, 19th Judicial Circuit, Place No. 5",,REP,Bradley Earl Ekdahl,3595
Autauga,"Circuit Court Judge, 19th Judicial Circuit, Place No. 5",,REP,Carol Cook Carter,3251
Autauga,Commissioner of Agriculture and Industries,,REP,Christina Woerner McInnis,2544
Autauga,Commissioner of Agriculture and Industries,,REP,Cory Hill,2614
Autauga,Commissioner of Agriculture and Industries,,REP,Jack Williams,1890
Autauga,Governor,,DEM,"Chad ""Chig"" Martin",97
Autauga,Governor,,DEM,Doug Jones,2301
Autauga,Governor,,DEM,Jamel J. Brown,260
Autauga,Governor,,DEM,"Nathan ""Nate"" Mathis",36
Autauga,Governor,,DEM,Will Boyd,440
Autauga,Governor,,DEM,Yolanda Rochelle Flowers,167
Autauga,Governor,,REP,"""Alabama"" Will Santivasci",368
Autauga,Governor,,REP,Ken McFeeters,604
Autauga,Governor,,REP,Thomas Tuberville,6937
Autauga,Lieutenant Governor,,DEM,Darryl D. Perryman,1219
Autauga,Lieutenant Governor,,DEM,Phillip Ensler,1967
Autauga,Lieutenant Governor,,REP,George Childress,131
Autauga,Lieutenant Governor,,REP,John Wahl,2412
Autauga,Lieutenant Governor,,REP,Nicole Jones Wadsworth,411
Autauga,Lieutenant Governor,,REP,Pat Bishop,155
Autauga,Lieutenant Governor,,REP,Rick Pate,1204
Autauga,Lieutenant Governor,,REP,Stewart Hill Tankersley,389
Autauga,Lieutenant Governor,,REP,Wes Allen,2958
Autauga,"Public Service Commission, Place No. 1",,REP,Jeremy H. Oden,1724
Autauga,"Public Service Commission, Place No. 1",,REP,Matt Gentry,5157
Autauga,"Public Service Commission, Place No. 2",,REP,Brent Woodall,1336
Autauga,"Public Service Commission, Place No. 2",,REP,Chris Beeker,1404
Autauga,"Public Service Commission, Place No. 2",,REP,Jim Zig Zeigler,3392
Autauga,"Public Service Commission, Place No. 2",,REP,Priscilla Andrews,833
Autauga,"Public Service Commissioner, Place 1",,DEM,James O. Gordon,1837
Autauga,"Public Service Commissioner, Place 1",,DEM,Jeff Ramsey,772
Autauga,"Public Service Commissioner, Place 1",,DEM,John Northrop,486
Autauga,Secretary of State,,REP,Caroleene Dobson,5098
Autauga,Secretary of State,,REP,Christopher Christian Horn,1409
Autauga,Secretary of State,,REP,Glenda S. Jackson,645
Autauga,State Auditor,,REP,Andrew Sorrell,4661
Autauga,State Auditor,,REP,Derek Chen,2573
Autauga,State Democratic Executive Committee,,DEM,Elanour Graham,527
Autauga,State Democratic Executive Committee,,DEM,Jo Celeste Pettway,1076
Autauga,State House,69,DEM,Kelvin J Lawrence,1131
Autauga,State House,69,DEM,Marshae R. Madison,471
Autauga,"State Republican Execuive Committee, Autauga County, Place No.2",,REP,Carol Monfee Jahns,2385
Autauga,"State Republican Execuive Committee, Autauga County, Place No.2",,REP,Josh Pendergrass,4236
Autauga,State Treasurer,,REP,Steve Lolley,1666
Autauga,State Treasurer,,REP,Young Boozer,5794
Autauga,U.S. House,6,REP,Case Dixon,1667
Autauga,U.S. House,6,REP,Gary Palmer,5421
Autauga,U.S. Senate,,DEM,Dakarai Larriett,952
Autauga,U.S. Senate,,DEM,Everett Wess,1267
Autauga,U.S. Senate,,DEM,Kyle Sweetser,403
Autauga,U.S. Senate,,DEM,Mark S. Wheeler II,523
Autauga,U.S. Senate,,REP,Barry Moore,3791
Autauga,U.S. Senate,,REP,Dale Shelton Deas Jr.,111
Autauga,U.S. Senate,,REP,Jared Hudson,1520
Autauga,U.S. Senate,,REP,Morgan Murphy,69
Autauga,U.S. Senate,,REP,Rodney Walker,203
Autauga,U.S. Senate,,REP,Seth Burton,161
Autauga,U.S. Senate,,REP,Steve Marshall,1929
Baldwin,Attorney General,,REP,Jay Mitchell,9357
Baldwin,Attorney General,,REP,Katherine Robertson,14016
Baldwin,Attorney General,,REP,Pamela L. Casey,7352
Baldwin,Baldwin County Sheriff,,REP,Anthony E. Lowery,16540
Baldwin,Baldwin County Sheriff,,REP,Matt Mckenzie,15345
Baldwin,"Circuit Court Judge, 28th Judicial Circuit, Place No. 7",,REP,Jeremiah Giles,11243
Baldwin,"Circuit Court Judge, 28th Judicial Circuit, Place No. 7",,REP,Kristi Hagood,18906
Baldwin,Commissioner of Agriculture and Industries,,REP,Christina Woerner McInnis,18866
Baldwin,Commissioner of Agriculture and Industries,,REP,Cory Hill,5742
Baldwin,Commissioner of Agriculture and Industries,,REP,Jack Williams,5277
Baldwin,"District Court Judge, Baldwin County, Place No. 1",,REP,Grant Blackburn,14674
Baldwin,"District Court Judge, Baldwin County, Place No. 1",,REP,"William ""Liam"" Scully",14264
Baldwin,Governor,,DEM,"Chad ""Chig"" Martin",137
Baldwin,Governor,,DEM,Doug Jones,5401
Baldwin,Governor,,DEM,Jamel J. Brown,138
Baldwin,Governor,,DEM,"Nathan ""Nate"" Mathis",70
Baldwin,Governor,,DEM,Will Boyd,557
Baldwin,Governor,,DEM,Yolanda Rochelle Flowers,335
Baldwin,Governor,,REP,"""Alabama"" Will Santivasci",1956
Baldwin,Governor,,REP,Ken McFeeters,3704
Baldwin,Governor,,REP,Thomas Tuberville,27062
Baldwin,Lieutenant Governor,,DEM,Darryl D. Perryman,2394
Baldwin,Lieutenant Governor,,DEM,Phillip Ensler,3766
Baldwin,Lieutenant Governor,,REP,George Childress,1252
Baldwin,Lieutenant Governor,,REP,John Wahl,15102
Baldwin,Lieutenant Governor,,REP,Nicole Jones Wadsworth,2329
Baldwin,Lieutenant Governor,,REP,Pat Bishop,1198
Baldwin,Lieutenant Governor,,REP,Rick Pate,1923
Baldwin,Lieutenant Governor,,REP,Stewart Hill Tankersley,698
Baldwin,Lieutenant Governor,,REP,Wes Allen,8874
Baldwin,"Member, Baldwin County Board of Education, District No.5",,REP,Jason P. Woerner,2269
Baldwin,"Member, Baldwin County Board of Education, District No.5",,REP,Whitney Scapecchi,1243
Baldwin,"Member, Baldwin County Commission, District No. 1",,REP,"James E. ""Jeb"" Ball",13266
Baldwin,"Member, Baldwin County Commission, District No. 1",,REP,Richard Cox,14203
Baldwin,"Member, Baldwin County Commission, District No. 2",,REP,Angelo Fermo,14211
Baldwin,"Member, Baldwin County Commission, District No. 2",,REP,Kyle J. Henderson,13893
Baldwin,"Member, Baldwin County Commission, District No. 3",,REP,Billie Jo Underwood,15521
Baldwin,"Member, Baldwin County Commission, District No. 3",,REP,Kevin Brock,8133
Baldwin,"Member, Baldwin County Commission, District No. 3",,REP,Philip Dembowski,5244
Baldwin,"Member, Baldwin County Commission, District No. 4",,REP,Brett Gaar,8263
Baldwin,"Member, Baldwin County Commission, District No. 4",,REP,"John ""Tater"" Harris",13592
Baldwin,"Member, Baldwin County Commission, District No. 4",,REP,Tracey Gambill,6816
Baldwin,"Public Service Commission, Place No. 1",,REP,Jeremy H. Oden,5239
Baldwin,"Public Service Commission, Place No. 1",,REP,Matt Gentry,22510
Baldwin,"Public Service Commission, Place No. 2",,REP,Brent Woodall,4743
